town,flat_type,street_name,flat_model,resale_price
BEDOK,3 ROOM,BEDOK NTH AVE 4,New Generation,39000.0
BEDOK,3 ROOM,BEDOK NTH AVE 4,New Generation,38000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,47200.0
BEDOK,3 ROOM,BEDOK STH AVE 2,New Generation,46500.0
BEDOK,3 ROOM,BEDOK STH AVE 2,New Generation,52500.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,40000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,54000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,40000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,57000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,35000.0
BEDOK,3 ROOM,BEDOK NTH AVE 4,New Generation,45000.0
BEDOK,3 ROOM,BEDOK NTH AVE 2,New Generation,35000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,35000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,37000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,40000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,57000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,44000.0
BEDOK,3 ROOM,BEDOK NTH ST 1,New Generation,45500.0
BEDOK,3 ROOM,CHAI CHEE ST,New Generation,46000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,50000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,56900.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,56700.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,47000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,47000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,52500.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,39000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,37500.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,45000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,52000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,52300.0
BEDOK,4 ROOM,BEDOK STH AVE 2,Improved,65000.0
BEDOK,4 ROOM,BEDOK STH AVE 2,Improved,57500.0
BEDOK,4 ROOM,NEW UPP CHANGI RD,Improved,70500.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,Model A,80000.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,Model A,108500.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,72000.0
BEDOK,4 ROOM,BEDOK NTH ST 2,New Generation,70500.0
BEDOK,4 ROOM,BEDOK NTH AVE 3,New Generation,72000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,72000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,71800.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,77000.0
BEDOK,4 ROOM,BEDOK NTH AVE 3,New Generation,52000.0
BEDOK,4 ROOM,BEDOK NTH AVE 2,New Generation,83500.0
BEDOK,4 ROOM,BEDOK NTH AVE 4,New Generation,72000.0
BEDOK,4 ROOM,CHAI CHEE ST,New Generation,71100.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,78000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,65000.0
BEDOK,4 ROOM,CHAI CHEE ST,New Generation,70500.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,80100.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,95000.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,79940.0
BEDOK,5 ROOM,BEDOK NTH AVE 2,Improved,161000.0
BEDOK,5 ROOM,BEDOK NTH AVE 2,Improved,110000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Improved,110000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Improved,147000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Improved,110000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Improved,110000.0
BEDOK,5 ROOM,BEDOK NTH AVE 1,Improved,120000.0
BEDOK,5 ROOM,BEDOK NTH AVE 1,Improved,100000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,140000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,125000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,110000.0
BEDOK,5 ROOM,CHAI CHEE ST,Improved,135000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,125000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,140000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,134000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,121000.0
BEDOK,5 ROOM,CHAI CHEE RD,Model A,160000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Model A-Maisonette,130000.0
BEDOK,5 ROOM,BEDOK STH RD,Standard,96600.0
BEDOK,5 ROOM,BEDOK NTH RD,Standard,136000.0
BEDOK,5 ROOM,BEDOK NTH AVE 4,Standard,107000.0
BEDOK,5 ROOM,BEDOK NTH AVE 4,Standard,90000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Standard,135000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Standard,135500.0
BEDOK,5 ROOM,CHAI CHEE AVE,Standard,80000.0
BEDOK,EXECUTIVE,BEDOK RESERVOIR RD,Apartment,215000.0
BEDOK,EXECUTIVE,BEDOK RESERVOIR RD,Maisonette,180000.0
BEDOK,EXECUTIVE,BEDOK RESERVOIR RD,Maisonette,180000.0
BEDOK,EXECUTIVE,BEDOK RESERVOIR RD,Maisonette,200000.0
BISHAN,3 ROOM,SHUNFU RD,New Generation,53000.0
BISHAN,4 ROOM,SHUNFU RD,New Generation,105000.0
BISHAN,4 ROOM,SHUNFU RD,New Generation,130000.0
BISHAN,5 ROOM,SHUNFU RD,Improved,185000.0
BISHAN,5 ROOM,BISHAN ST 13,Improved,145000.0
BISHAN,5 ROOM,BISHAN ST 13,Improved,140000.0
BISHAN,5 ROOM,BISHAN ST 13,Improved,160000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,Model A,57000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 11,Model A,56000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,Model A,45000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,Model A,60000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 4,Model A,56000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 34,Model A,43000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,New Generation,35000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,New Generation,36000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,New Generation,41000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 11,New Generation,46000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,New Generation,55000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,New Generation,47000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,New Generation,46700.0
BUKIT BATOK,3 ROOM,BT BATOK CTRL,New Generation,46700.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,48000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,39000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,46700.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,52000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,36000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 4,Simplified,40000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 4,Simplified,41000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 21,Model A,70000.0
BUKIT BATOK,4 ROOM,BT BATOK EAST AVE 5,Model A,88000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 8,Model A,75000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 6,New Generation,71000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 21,New Generation,84000.0
BUKIT BATOK,4 ROOM,BT BATOK EAST AVE 5,New Generation,60000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 31,New Generation,67000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 31,New Generation,71000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 33,Simplified,65800.0
BUKIT BATOK,4 ROOM,BT BATOK ST 33,Simplified,49000.0
BUKIT BATOK,5 ROOM,BT BATOK ST 21,Improved,77700.0
BUKIT BATOK,5 ROOM,BT BATOK ST 21,Improved,128000.0
BUKIT BATOK,5 ROOM,BT BATOK EAST AVE 4,Improved,130000.0
BUKIT BATOK,5 ROOM,BT BATOK EAST AVE 5,Improved,109000.0
BUKIT BATOK,5 ROOM,BT BATOK EAST AVE 5,Improved,122000.0
BUKIT BATOK,5 ROOM,BT BATOK ST 32,Improved,85000.0
BUKIT BATOK,5 ROOM,BT BATOK WEST AVE 6,Model A,120000.0
BUKIT BATOK,5 ROOM,BT BATOK ST 21,Model A,130000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 11,Apartment,160000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 11,Apartment,194000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 31,Apartment,145000.0
BUKIT BATOK,EXECUTIVE,BT BATOK CTRL,Maisonette,190000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 33,Maisonette,140000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 33,Maisonette,161000.0
BUKIT MERAH,1 ROOM,TELOK BLANGAH CRES,Improved,8500.0
BUKIT MERAH,2 ROOM,JLN KLINIK,Standard,19000.0
BUKIT MERAH,2 ROOM,BEO CRES,Standard,17300.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,Improved,45500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH RISE,Improved,45500.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Improved,55000.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,45700.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,41500.0
BUKIT MERAH,3 ROOM,HENDERSON CRES,Improved,45700.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,54000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,45000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,46500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH HTS,New Generation,61500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,New Generation,61000.0
BUKIT MERAH,3 ROOM,EVERTON PK,New Generation,65000.0
BUKIT MERAH,3 ROOM,EVERTON PK,New Generation,93000.0
BUKIT MERAH,3 ROOM,KG BAHRU HILL,Standard,46000.0
BUKIT MERAH,3 ROOM,REDHILL CL,Standard,32000.0
BUKIT MERAH,3 ROOM,REDHILL CL,Standard,31500.0
BUKIT MERAH,3 ROOM,NILE RD,Standard,21000.0
BUKIT MERAH,3 ROOM,BEO CRES,Standard,26500.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH WAY,Improved,75000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH DR,New Generation,90000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH DR,New Generation,92000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH DR,New Generation,92000.0
BUKIT MERAH,4 ROOM,JLN BT MERAH,New Generation,103000.0
BUKIT MERAH,5 ROOM,EVERTON PK,Improved,165800.0
BUKIT MERAH,5 ROOM,ZION RD,Improved,125000.0
BUKIT MERAH,5 ROOM,SPOTTISWOODE PK RD,Standard,182000.0
BUKIT MERAH,5 ROOM,SPOTTISWOODE PK RD,Standard,162000.0
BUKIT MERAH,5 ROOM,SPOTTISWOODE PK RD,Standard,172000.0
BUKIT MERAH,5 ROOM,TELOK BLANGAH CRES,Standard,100000.0
BUKIT TIMAH,3 ROOM,EMPRESS RD,Improved,36000.0
BUKIT TIMAH,4 ROOM,QUEEN'S RD,Improved,85700.0
BUKIT TIMAH,5 ROOM,FARRER RD,Standard,180000.0
CENTRAL AREA,2 ROOM,JLN KUKOH,Improved,41900.0
CENTRAL AREA,2 ROOM,OUTRAM PK,Standard,27000.0
CENTRAL AREA,2 ROOM,SHORT ST,Standard,22000.0
CENTRAL AREA,2 ROOM,SHORT ST,Standard,26300.0
CENTRAL AREA,2 ROOM,SHORT ST,Standard,26000.0
CENTRAL AREA,3 ROOM,TG PAGAR PLAZA,Improved,47000.0
CENTRAL AREA,3 ROOM,TG PAGAR PLAZA,Improved,60000.0
CENTRAL AREA,3 ROOM,TG PAGAR PLAZA,Improved,42000.0
CENTRAL AREA,3 ROOM,KELANTAN RD,Improved,45000.0
CENTRAL AREA,3 ROOM,UPP CROSS ST,Improved,60000.0
CENTRAL AREA,3 ROOM,UPP CROSS ST,Improved,48000.0
CENTRAL AREA,3 ROOM,BUFFALO RD,Improved,50600.0
CENTRAL AREA,3 ROOM,JLN KUKOH,Improved,61000.0
CENTRAL AREA,3 ROOM,ROCHOR RD,New Generation,74000.0
CENTRAL AREA,3 ROOM,QUEEN ST,New Generation,69500.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,Model A,56000.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,New Generation,42000.0
CHOA CHU KANG,4 ROOM,TECK WHYE LANE,New Generation,64500.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,Improved,41500.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 1,Model A,64120.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,47500.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,55000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,57000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 5,New Generation,70000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,73000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,41500.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 1,New Generation,48000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 1,New Generation,40000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 1,New Generation,57000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,52000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,52500.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,51000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,37000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,47200.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,63000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,56700.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,66000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,49500.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,57000.0
CLEMENTI,4 ROOM,CLEMENTI ST 13,Model A,99000.0
CLEMENTI,4 ROOM,CLEMENTI ST 13,Model A,142500.0
CLEMENTI,4 ROOM,CLEMENTI ST 13,Model A,100000.0
CLEMENTI,4 ROOM,CLEMENTI AVE 2,New Generation,86000.0
CLEMENTI,4 ROOM,C'WEALTH AVE WEST,New Generation,72000.0
CLEMENTI,4 ROOM,C'WEALTH AVE WEST,New Generation,71800.0
CLEMENTI,4 ROOM,CLEMENTI AVE 4,New Generation,98000.0
CLEMENTI,4 ROOM,CLEMENTI AVE 3,New Generation,70500.0
CLEMENTI,4 ROOM,CLEMENTI AVE 4,New Generation,70500.0
CLEMENTI,4 ROOM,CLEMENTI AVE 3,New Generation,80000.0
CLEMENTI,4 ROOM,CLEMENTI WEST ST 2,New Generation,75000.0
CLEMENTI,4 ROOM,CLEMENTI AVE 6,New Generation,80000.0
CLEMENTI,5 ROOM,C'WEALTH AVE WEST,Improved,162000.0
CLEMENTI,5 ROOM,CLEMENTI AVE 2,Improved,120000.0
CLEMENTI,5 ROOM,CLEMENTI WEST ST 1,Improved,110000.0
CLEMENTI,5 ROOM,CLEMENTI WEST ST 1,Improved,170000.0
CLEMENTI,5 ROOM,CLEMENTI ST 14,Improved,178000.0
CLEMENTI,5 ROOM,CLEMENTI AVE 2,Standard,120000.0
CLEMENTI,EXECUTIVE,CLEMENTI ST 13,Maisonette,206500.0
CLEMENTI,EXECUTIVE,CLEMENTI AVE 6,Maisonette,170000.0
CLEMENTI,EXECUTIVE,CLEMENTI AVE 6,Maisonette,220000.0
CLEMENTI,EXECUTIVE,CLEMENTI AVE 6,Maisonette,223500.0
GEYLANG,2 ROOM,MACPHERSON LANE,Standard,18900.0
GEYLANG,2 ROOM,MACPHERSON LANE,Standard,18000.0
GEYLANG,2 ROOM,CIRCUIT RD,Standard,13500.0
GEYLANG,2 ROOM,GEYLANG SERAI,Standard,19100.0
GEYLANG,3 ROOM,HAIG RD,Improved,40000.0
GEYLANG,3 ROOM,HAIG RD,Improved,46000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,30000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,36800.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,40000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,44700.0
GEYLANG,3 ROOM,SIMS DR,Improved,45700.0
GEYLANG,3 ROOM,SIMS PL,Improved,44500.0
GEYLANG,3 ROOM,PAYA LEBAR WAY,Improved,37000.0
GEYLANG,3 ROOM,ALJUNIED CRES,Improved,33000.0
GEYLANG,3 ROOM,ALJUNIED CRES,Improved,45500.0
GEYLANG,3 ROOM,ALJUNIED CRES,Improved,33000.0
GEYLANG,3 ROOM,GEYLANG EAST AVE 1,Model A,83500.0
GEYLANG,3 ROOM,DAKOTA CRES,Model A,83000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,61200.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,73000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,60000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,48000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,61000.0
GEYLANG,3 ROOM,CASSIA CRES,New Generation,67000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,26500.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,37000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,25000.0
GEYLANG,3 ROOM,MACPHERSON LANE,Standard,25000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,26000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,20000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23500.0
GEYLANG,3 ROOM,JLN PASAR BARU,Standard,25000.0
GEYLANG,3 ROOM,GEYLANG SERAI,Standard,22000.0
GEYLANG,4 ROOM,UBI AVE 1,Model A,118000.0
GEYLANG,4 ROOM,UBI AVE 1,Model A,120000.0
GEYLANG,4 ROOM,UBI AVE 1,Model A,120000.0
GEYLANG,4 ROOM,HAIG RD,New Generation,85000.0
GEYLANG,4 ROOM,HAIG RD,New Generation,82000.0
GEYLANG,4 ROOM,GEYLANG EAST CTRL,New Generation,120000.0
GEYLANG,4 ROOM,BALAM RD,New Generation,90000.0
GEYLANG,4 ROOM,PIPIT RD,New Generation,80000.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,64000.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,86000.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,86300.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,93000.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,86500.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,86000.0
GEYLANG,4 ROOM,UBI AVE 1,Simplified,82600.0
GEYLANG,4 ROOM,SIMS AVE,Simplified,90000.0
GEYLANG,5 ROOM,PAYA LEBAR WAY,Improved,135000.0
GEYLANG,5 ROOM,GEYLANG EAST AVE 1,Model A,184800.0
GEYLANG,5 ROOM,DAKOTA CRES,Model A-Maisonette,185000.0
GEYLANG,5 ROOM,EUNOS CRES,Standard,109900.0
GEYLANG,5 ROOM,SIMS DR,Standard,146500.0
GEYLANG,5 ROOM,SIMS DR,Standard,125300.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,26000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,31700.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,34000.0
HOUGANG,3 ROOM,HOUGANG AVE 8,Improved,31000.0
HOUGANG,3 ROOM,HOUGANG AVE 8,Improved,40000.0
HOUGANG,3 ROOM,LOR AH SOO,Model A,64000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,51380.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,42000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,50000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,38000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,49000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,53000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52000.0
HOUGANG,3 ROOM,HOUGANG AVE 5,New Generation,40000.0
HOUGANG,3 ROOM,HOUGANG ST 22,New Generation,54000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,52500.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,44000.0
HOUGANG,3 ROOM,HOUGANG AVE 10,New Generation,43000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,116000.0
HOUGANG,4 ROOM,HOUGANG AVE 4,Model A,68000.0
HOUGANG,4 ROOM,HOUGANG AVE 1,New Generation,56100.0
HOUGANG,4 ROOM,HOUGANG AVE 7,New Generation,80000.0
HOUGANG,4 ROOM,HOUGANG AVE 10,New Generation,66000.0
HOUGANG,4 ROOM,HOUGANG AVE 2,New Generation,62000.0
HOUGANG,4 ROOM,HOUGANG AVE 4,Simplified,68180.0
HOUGANG,4 ROOM,HOUGANG AVE 4,Simplified,65000.0
HOUGANG,5 ROOM,HOUGANG AVE 5,Improved,77700.0
HOUGANG,5 ROOM,HOUGANG AVE 5,Improved,145000.0
HOUGANG,5 ROOM,HOUGANG AVE 7,Improved,131000.0
HOUGANG,5 ROOM,HOUGANG AVE 5,Model A,156500.0
HOUGANG,5 ROOM,LOR AH SOO,Model A,173000.0
HOUGANG,5 ROOM,LOR AH SOO,Model A,177000.0
HOUGANG,EXECUTIVE,LOR AH SOO,Maisonette,200000.0
JURONG EAST,3 ROOM,TEBAN GDNS RD,Improved,27000.0
JURONG EAST,3 ROOM,TEBAN GDNS RD,Improved,33000.0
JURONG EAST,3 ROOM,TEBAN GDNS RD,Improved,25000.0
JURONG EAST,3 ROOM,TEBAN GDNS RD,Improved,35300.0
JURONG EAST,3 ROOM,TEBAN GDNS RD,Improved,25000.0
JURONG EAST,3 ROOM,TEBAN GDNS RD,Improved,26000.0
JURONG EAST,3 ROOM,JURONG EAST AVE 1,Model A,57000.0
JURONG EAST,3 ROOM,JURONG EAST ST 32,Model A,56000.0
JURONG EAST,3 ROOM,JURONG EAST ST 13,New Generation,47000.0
JURONG EAST,3 ROOM,JURONG EAST ST 13,New Generation,46700.0
JURONG EAST,3 ROOM,JURONG EAST ST 21,New Generation,47000.0
JURONG EAST,3 ROOM,JURONG EAST ST 21,New Generation,47000.0
JURONG EAST,3 ROOM,JURONG EAST ST 21,New Generation,34000.0
JURONG EAST,4 ROOM,JURONG EAST ST 32,New Generation,85000.0
JURONG EAST,4 ROOM,JURONG EAST ST 13,New Generation,74000.0
JURONG EAST,4 ROOM,JURONG EAST ST 24,New Generation,67000.0
JURONG EAST,4 ROOM,JURONG EAST ST 24,New Generation,71000.0
JURONG EAST,4 ROOM,JURONG EAST ST 24,New Generation,70000.0
JURONG EAST,4 ROOM,TEBAN GDNS RD,New Generation,54000.0
JURONG EAST,4 ROOM,JURONG EAST ST 21,New Generation,71000.0
JURONG EAST,5 ROOM,JURONG EAST ST 13,Improved,178000.0
JURONG EAST,5 ROOM,JURONG EAST ST 21,Improved,112000.0
JURONG EAST,5 ROOM,JURONG EAST ST 21,Improved,109000.0
JURONG EAST,5 ROOM,JURONG EAST ST 21,Improved,120000.0
JURONG EAST,5 ROOM,JURONG EAST ST 32,Model A,157000.0
JURONG EAST,5 ROOM,JURONG EAST AVE 1,Model A,90700.0
JURONG EAST,5 ROOM,PANDAN GDNS,Standard,84840.0
JURONG EAST,5 ROOM,PANDAN GDNS,Standard,134500.0
JURONG EAST,5 ROOM,PANDAN GDNS,Standard,63000.0
JURONG EAST,EXECUTIVE,JURONG EAST AVE 1,Maisonette,145000.0
JURONG EAST,EXECUTIVE,JURONG EAST ST 21,Maisonette,175000.0
JURONG WEST,3 ROOM,YUNG KUANG RD,Improved,23400.0
JURONG WEST,3 ROOM,YUNG KUANG RD,Improved,24000.0
JURONG WEST,3 ROOM,TAO CHING RD,Improved,29000.0
JURONG WEST,3 ROOM,HU CHING RD,Improved,25000.0
JURONG WEST,3 ROOM,HU CHING RD,Improved,23400.0
JURONG WEST,3 ROOM,BOON LAY DR,Improved,24000.0
JURONG WEST,3 ROOM,BOON LAY DR,Improved,31000.0
JURONG WEST,3 ROOM,BOON LAY DR,Improved,28500.0
JURONG WEST,3 ROOM,BOON LAY DR,Improved,32900.0
JURONG WEST,3 ROOM,BOON LAY AVE,Improved,30000.0
JURONG WEST,3 ROOM,BOON LAY AVE,Improved,27000.0
JURONG WEST,3 ROOM,BOON LAY AVE,Improved,23000.0
JURONG WEST,3 ROOM,BOON LAY AVE,Improved,27500.0
JURONG WEST,3 ROOM,BOON LAY AVE,Improved,25000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,22500.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,23000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,22500.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,27000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,23000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,29800.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,23000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,31500.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,30000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,26000.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,31700.0
JURONG WEST,3 ROOM,BOON LAY PL,Improved,24000.0
